id,text,context_id,context_text,category,dataset_name,tokenizer
152694,Ricardo Montalbán was a singer.,Ricardo_Montalbán,"Ricardo Gonzalo Pedro Montalbán y Meriño, KSG (; Spanish pronunciation: [montalˈβan]; 25 November 1920 – 14 January 2009) was a Mexican-American film and television actor. Born in Mexico, Montalbán's career spanned seven decades, during which he became known for performances in a variety of genres, from crime and drama to musicals and comedy.Among his more well-known roles, he portrayed Armando in the Planet of the Apes film series from the early 1970s, starring in both Escape from the Planet of the Apes (1971) and Conquest of the Planet of the Apes (1972). As the villain Khan Noonien Singh, a genetically enhanced human, he starred in both the original Star Trek television series (1967) and the film Star Trek II: The Wrath of Khan (1982).Ricardo Montalbán played Mr. Roarke on the television series Fantasy Island (1977–1984). He won an Emmy Award for his role in the miniseries How the West Was Won (1978), and a Lifetime Achievement Award from the Screen Actors Guild in 1993.Montalbán was professionally active into his 80s, when he provided voices for animated films and commercials, and appeared as Grandfather Valentin in the Spy Kids franchise. During the 1970s and '80s he was a spokesman in automobile advertisements for Chrysler, including those in which he extolled the ""rich Corinthian leather"" used for the Cordoba's interior.",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
146513,Team Fortress 2 is incapable of being developed.,Team_Fortress_2,"Team Fortress 2 ( TF2 ) is a team-based multiplayer first-person shooter video game developed and published by Valve Corporation . It is the sequel to Team Fortress , the 1996 mod for Quake and its 1999 remake , Team Fortress Classic . It was released as part of the video game bundle The Orange Box in October 2007 for Microsoft Windows and the Xbox 360 . A PlayStation 3 version followed in December 2007 . The game was released for Windows as a standalone entry in April 2008 , and was updated to support OS X in June 2010 and Linux in February 2013 . It is distributed online through Valve 's digital retailer Steam , with retail distribution being handled by Electronic Arts .   In Team Fortress 2 , players join one of two teams comprising nine character classes , battling in a variety of game modes including capture the flag and king of the hill . The development is led by John Cook and Robin Walker , creators of the original Team Fortress . Announced in 1998 , the game once had more realistic , militaristic visuals and gameplay , but this changed over the protracted nine-year development . After Valve released no information for six years , Team Fortress 2 regularly featured in Wired News annual vaporware list among other ignominies . The finished Team Fortress 2 has cartoon-like visuals influenced by the art of J. C. Leyendecker , Dean Cornwell , and Norman Rockwell , and uses Valve 's Source game engine .   Team Fortress 2 received critical acclaim for its art direction , gameplay , humor , and use of character in a multiplayer-only game . Valve continues to release new content , including maps , items and game modes , as well as community-made updates and contributed content . In June 2011 , it became free-to-play , supported by microtransactions for in-game cosmetics . A ` drop system ' was also added and refined , allowing free-to-play users to periodically receive game equipment and items by use of a random number generator . Though the game had a unofficial competitive scene for many years , support for official competitive play through ranked matchmaking and an overhauled casual experience was added in July 2016 .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
195497,William Howard Taft only accepted offers of appointment to a United States court.,William_Howard_Taft,"William Howard Taft ( September 15 , 1857 -- March 8 , 1930 ) served as the 27th President of the United States ( 1909 -- 1913 ) and as the tenth Chief Justice of the United States ( 1921 -- 1930 ) , the only person to have held both offices . Taft was elected president in 1908 , the chosen successor of Theodore Roosevelt , but was defeated for re-election by Woodrow Wilson in 1912 after Roosevelt split the Republican vote by running as a third-party candidate . In 1921 , President Warren G. Harding appointed Taft to be chief justice , a position in which he served until a month before his death .   Taft was born in Cincinnati in 1857 . His father , Alphonso Taft , was a U.S. Attorney General and Secretary of War . William Taft attended Yale and was a member of Skull and Bones secret society like his father , and after becoming a lawyer was appointed a judge while still in his twenties . He continued a rapid rise , being named Solicitor General and as a judge of the Sixth Circuit Court of Appeals . In 1901 , President William McKinley appointed Taft civilian governor of the Philippines . In 1904 , Roosevelt made him Secretary of War , and he became Roosevelt 's hand-picked successor . Despite his personal ambition to become chief justice , Taft declined repeated offers of appointment to the Supreme Court of the United States , believing his political work to be more important .   With Roosevelt 's help , Taft had little opposition for the Republican nomination for president in 1908 , and easily defeated William Jennings Bryan for the presidency that November . In the White House , he focused on East Asia more than European affairs , and repeatedly intervened to prop up or remove Latin American governments . Taft sought reductions to trade tariffs , then a major source of governmental income , but the resulting bill was heavily influenced by special interests . His administration was filled with conflict between the conservative wing of the Republican Party , with which Taft often sympathized , and the progressive wing , toward which Roosevelt moved more and more . Controversies over conservation and over antitrust cases filed by the Taft administration served to further separate the two men . Roosevelt challenged Taft for renomination in 1912 . Taft used his control of the party machinery to gain a bare majority of delegates , and Roosevelt bolted the party . The split left Taft with little chance of re-election ; he took only Utah and Vermont in Wilson 's victory .   After leaving office , Taft returned to Yale as a professor , continuing his political activity and working against war through the League to Enforce Peace . In 1921 , President Harding appointed Taft as chief justice , an office he had long sought . Chief Justice Taft was a conservative on business issues , but under him , there were advances in individual rights . In poor health , he resigned in February 1930 . After his death the next month , he was buried at Arlington National Cemetery , the first president and first Supreme Court justice to be interred there . Taft is generally listed near the middle in historians ' rankings of U.S. presidents .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
25396,P.S I Love You (film) is a American drama film.,P.S._I_Love_You_(film),"P.S. I Love You is a 2007 American drama film directed by Richard LaGravenese . The screenplay by LaGravenese and Steven Rogers is based on the 2004 novel of the same name by Cecelia Ahern . It stars Hilary Swank , Gerard Butler , Lisa Kudrow , Gina Gershon , James Marsters , Harry Connick Jr. and Jeffrey Dean Morgan . It was distributed by Warner Bros. . Pictures and Momentum Pictures .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
114739,Antigua and Barbuda was the birthplace of Christopher Columbus.,Christopher_Columbus,"Christopher Columbus ( Cristoforo Colombo -- 20 May 1506 ) was an Italian explorer , navigator , and colonizer . A citizen of the Republic of Genoa , under the auspices of the Catholic Monarchs of Spain he completed four voyages across the Atlantic Ocean . Those voyages and his efforts to establish permanent settlements on the island of Hispaniola initiated the European colonization of the New World .   At a time when European kingdoms were beginning to establish new trade routes and colonies , motivated by imperialism and economic competition , Columbus proposed to reach the East Indies by sailing westward . This eventually received the support of the Spanish Crown , which saw a chance to enter the spice trade with Asia through this new route . During his first voyage in 1492 , he reached the New World instead of arriving at Japan as he had intended , landing on an island in the Bahamas archipelago that he named `` San Salvador '' . Over the course of three more voyages , he visited the Greater and Lesser Antilles , as well as the Caribbean coast of Venezuela and Central America , claiming all of it for the Crown of Castile .   Columbus was not the first European explorer to reach the Americas , having been preceded by the Viking expedition led by Leif Erikson in the 11th century , but his voyages led to the first lasting European contact with the Americas , inaugurating a period of exploration , conquest , and colonization that lasted several centuries . These voyages thus had an enormous effect on the historical development of the modern Western world . He spearheaded the transatlantic slave trade and has been accused by several historians of initiating the genocide of the Hispaniola natives . Columbus himself saw his accomplishments primarily in the light of spreading the Christian religion .   Columbus never admitted that he had reached a continent previously unknown to Europeans , rather than the East Indies for which he had set course . He called the inhabitants of the lands that he visited indios ( Spanish for `` Indians '' ) . His strained relationship with the Spanish crown and its appointed colonial administrators in America led to his arrest and dismissal as governor of the settlements on the island of Hispaniola in 1500 , and later to protracted litigation over the benefits that he and his heirs claimed were owed to them by the crown .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
99386,Southern Hospitality debuted at number 16 on the Billboard Hot 100.,Southern_Hospitality_(song),"`` Southern Hospitality '' is the second single released off Ludacris 's album Back for the First Time , released in 2000 . It was composed by The Neptunes . The song debuted at # 86 on the Billboard Hot 100 on January 20 , 2001 , reached the Top 40 at # 38 on February 10 , 2001 , and peaked at # 23 on March 24 .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
118117,Color of Night won an award for an Olympic Event.,Brad_Dourif,"Bradford Claude `` Brad '' Dourif ( -LSB- ˈdɔːrᵻf -RSB- born March 18 , 1950 ) is an American stage , film , and voice actor , best known for playing Billy Bibbit in One Flew Over the Cuckoo 's Nest ( which won him a Golden Globe Award and BAFTA Award , as well as a nomination for the Academy Award for Best Supporting Actor ) , Chucky in the Chucky franchise , Gríma Wormtongue in The Lord of the Rings , Deputy Clinton Pell in Mississippi Burning , Piter De Vries in Dune and Doc Cochran in Deadwood ( for which he earned an Emmy Award nomination ) . He also acted in Tales from the Crypt .   Dourif has worked with director Werner Herzog on many occasions , appearing in Scream of Stone , The Wild Blue Yonder , Bad Lieutenant : Port of Call New Orleans , and My Son , My Son , What Have Ye Done ? . From June to September 2013 , he starred in an Off Broadway revival of Tennessee Williams ' The Two-Character Play , his first stage appearance in 29 years .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
178255,Nawaz Sharif has no record in politics.,Nawaz_Sharif,"Mian Muhammad Nawaz Sharif , is a Pakistani politician who is the 20th and current Prime Minister of Pakistan , in office since June 2013 . He has previously also served as the Prime Minister from 1990 to 1993 and from 1997 to 1999 .   Born on 25 December 1949 into Sharif family in Lahore , he is the son of Ittefaq and Sharif Group founder Muhammad Sharif , and the elder-brother of three-time elected Punjab Chief Minister , Shehbaz . Sharif studied business at Government College and later law at the University of Punjab before entering politics in the later 1970s . In 1981 , Sharif was appointed by the military government as the Minister of Finance for the province of Punjab . Backed by a loose coalition of conservatives , he was elected as the Chief Minister of Punjab in 1985 and re-elected after the end of martial law in 1988 . In 1990 , Sharif led a conservative alliance to victory , leading him to become the Prime Minister . Later it was blamed that the election was rigged in favor of Sharif by the Pakistani intelligence through channeling millions of rupees into his election campaign . It should be noted that Sharif has an approximate net worth of 20.55 billion USD , as of 2017 .   Sharif 's first administration came to an end when then President Ghulam dismissed Sharif on corruption charges . Sharif successfully challenged the dismissal in the Supreme Court , but both men were ultimately persuaded to step down in 1993 by army chief Waheed . Sharif 's second term also saw tussles with the judiciary and the military . Sharif also forcibly relieved General Karamat from command and replaced him with Musharraf in 1998 . However , Kargil War deteriorated his relations with Musharraf . When he attempted to relieve Musharraf from his command on 12 October 1999 , the military instead ousted Sharif 's government , exiling him to Saudi Arabia .   In 2013 elections , Sharif 's Muslim League formed a coalition government . As a result , Sharif was elected Prime Minister by Parliament . On security front , in 2015 the military launched an offensive to remove extremist groups in northwestern Pakistan and another paramilitary offensive in 2017 . Sharif 's third term is also underpinned by social centrism rather than the social conservatism , which guided his prior two terms . Sharif 's third term has brought macroeconomic stability with the help of substantial loans from IMF , and signed multi-billion investment deals with China . However , has faced criticism over rising sovereign debt , which has risen by 35 % . Sharif 's family has come under trial over Panama Papers .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
163820,William Blackstone has no education.,William_Blackstone,"Sir William Blackstone ( 10 July 1723 -- 14 February 1780 ) was an English jurist , judge and Tory politician of the eighteenth century . He is most noted for writing the Commentaries on the Laws of England . Born into a middle-class family in London , Blackstone was educated at Charterhouse School before matriculating at Pembroke College , Oxford in 1738 . After switching to and completing a Bachelor of Civil Law degree , he was made a Fellow of All Souls , Oxford on 2 November 1743 , admitted to Middle Temple , and called to the Bar there in 1746 . Following a slow start to his career as a barrister , Blackstone became heavily involved in university administration , becoming accountant , treasurer and bursar on 28 November 1746 and Senior Bursar in 1750 . Blackstone is considered responsible for completing the Codrington Library and Warton Building , and simplifying the complex accounting system used by the college . On 3 July 1753 he formally gave up his practice as a barrister and instead embarked on a series of lectures on English law , the first of their kind . These were massively successful , earning him a total of # 453 ( # in terms ) , and led to the publication of An Analysis of the Laws of England in 1756 , which repeatedly sold out and was used to preface his later works .   On 20 October 1758 Blackstone was confirmed as the first Vinerian Professor of English Law , immediately embarking on another series of lectures and publishing a similarly successful second treatise , titled A Discourse on the Study of the Law . With his growing fame , Blackstone successfully returned to the bar and maintained a good practice , also securing election as Tory Member of Parliament for the rotten borough of Hindon on 30 March 1761 . In November 1765 he published the first of four volumes of Commentaries on the Laws of England , considered his magnum opus ; the completed work earned Blackstone # 14,000 ( # in terms ) . After repeated failures , he successfully gained appointment to the judiciary as a Justice of the Court of King 's Bench on 16 February 1770 , leaving to replace Edward Clive as a Justice of the Common Pleas on 25 June . He remained in this position until his death , on 14 February 1780 .   Blackstone 's legacy and main work of note is his Commentaries . Designed to provide a complete overview of English law , the four-volume treatise was repeatedly republished in 1770 , 1773 , 1774 , 1775 , 1778 and in a posthumous edition in 1783 . Reprints of the first edition , intended for practical use rather than antiquary interest , were published until the 1870s in England and Wales , and a working version by Henry John Stephen , first published in 1841 , was reprinted until after the Second World War . Legal education in England had stalled ; Blackstone 's work gave the law `` at least a veneer of scholarly respectability '' . William Searle Holdsworth , one of Blackstone 's successors as Vinerian Professor , argued that `` If the Commentaries had not been written when they were written , I think it very doubtful that -LSB- the United States -RSB- , and other English speaking countries would have so universally adopted the common law . '' In the United States , the Commentaries influenced Alexander Hamilton , John Marshall , James Wilson , John Jay , John Adams , James Kent and Abraham Lincoln , and remain frequently cited in Supreme Court decisions .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
31422,Dev Patel appeared in a movie.,The_Best_Exotic_Marigold_Hotel,"The Best Exotic Marigold Hotel is a 2011 British comedy-drama film , directed by John Madden . The screenplay , written by Ol Parker , is based on the 2004 novel These Foolish Things , by Deborah Moggach , and features an ensemble cast consisting of Judi Dench , Celia Imrie , Bill Nighy , Ronald Pickup , Maggie Smith , Tom Wilkinson and Penelope Wilton , as a group of British pensioners moving to a retirement hotel in India , run by the young and eager Sonny , played by Dev Patel . The movie was produced by Participant Media and Blueprint Pictures on a budget of $ 10 million .   Producers Graham Broadbent and Peter Czernin first saw the potential for a film in Deborah Moggach 's novel with the idea of exploring the lives of the elderly beyond what one would expect of their age group . With the assistance of screenwriter Ol Parker , they came up with a script in which they take the older characters completely out of their element and involve them in a romantic comedy .   Principal photography began on 10 October 2010 in India , and most of the filming took place in the Indian state of Rajasthan , including the cities of Jaipur and Udaipur . Ravla Khempur , an equestrian hotel which was originally the palace of a tribal chieftain in the village of Khempur , was chosen as the site for the film hotel .   The film was released in the United Kingdom on 24 February 2012 and received critical acclaim ; The Best Exotic Marigold Hotel opened to strong box-office business in the United Kingdom and continued to build worldwide . It became a surprise box-office hit following its international release , eventually grossing nearly $ 137 million worldwide .   It was ranked among the highest-grossing 2012 releases in Australia , New Zealand and the United Kingdom , and as one of the highest-grossing speciality releases of the year . A sequel , The Second Best Exotic Marigold Hotel , began production in India in January 2014 , and was released on 26 February 2015 .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
218109,The Indian National Congress was founded only outside of India.,Mumbai,"Mumbai ( -LSB- mʊmˈbaɪ -RSB- also known as Bombay , the official name until 1995 ) is the capital city of the Indian state of Maharashtra . It is the most populous city in India and the ninth most populous agglomeration in the world , with an estimated city population of 18.4 million . Along with the neighbouring regions of the Mumbai Metropolitan Region , it is one of the most populous urban regions in the world and the second most populous metropolitan area in India , with a population of 20.7 million . Mumbai lies on the west coast of India and has a deep natural harbour . In 2008 , Mumbai was named an alpha world city . It is also the wealthiest city in India , and has the highest GDP of any city in South , West , or Central Asia . Mumbai has the highest number of billionaires and millionaires among all cities in India .   The seven islands that came to constitute Mumbai were home to communities of fishing colonies . For centuries , the islands were under the control of successive indigenous empires before being ceded to the Portuguese and subsequently to the British East India Company when in 1661 King Charles II married the Portuguese Catherine of Braganza , and as part of her dowry Charles received the ports of Tangier and seven islands of Bombay . During the mid-18th century , Bombay was reshaped by the Hornby Vellard project , which undertook reclamation of the area between the seven islands from the sea . Along with construction of major roads and railways , the reclamation project , completed in 1845 , transformed Bombay into a major seaport on the Arabian Sea . Bombay in the 19th century was characterised by economic and educational development . During the early 20th century it became a strong base for the Indian independence movement . Upon India 's independence in 1947 the city was incorporated into Bombay State . In 1960 , following the Samyukta Maharashtra movement , a new state of Maharashtra was created with Bombay as the capital .   Mumbai is the financial , commercial and entertainment capital of India . It is also one of the world 's top ten centres of commerce in terms of global financial flow , generating 6.16 % of India 's GDP and accounting for 25 % of industrial output , 70 % of maritime trade in India ( Mumbai Port Trust and JNPT ) , and 70 % of capital transactions to India 's economy . The city houses important financial institutions such as the Reserve Bank of India , the Bombay Stock Exchange , the National Stock Exchange of India , the SEBI and the corporate headquarters of numerous Indian companies and multinational corporations . It is also home to some of India 's premier scientific and nuclear institutes like BARC , NPCL , IREL , TIFR , AERB , AECI , and the Department of Atomic Energy . The city also houses India 's Hindi ( Bollywood ) and Marathi film and television industry . Mumbai 's business opportunities , as well as its potential to offer a higher standard of living , attract migrants from all over India , making the city a melting pot of many communities and cultures .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
166935,Baadshah was dubbed into at least three other languages in 2002.,Brindavanam_(2010_film),"Brindavanam is a 2010 Telugu romantic comedy film starring N. T. Rama Rao Jr. , Kajal Aggarwal and Samantha Ruth Prabhu in the lead roles while actors Kota Srinivasa Rao , Prakash Raj and Srihari play other pivotal roles . The film was produced by Dil Raju on Sri Venkateswara Creations banner . It was written by Koratala Siva and directed by Vamsi Paidipally , who directed Munna , also produced by Dil Raju . S. Thaman composed the music while Chota K. Naidu and Marthand K. Venkatesh handled the cinematography and editing of the film respectively . A. S. Prakash and Anand Sai were the art directors of the film while Ram Lakshman composed the stunt and fight sequences of the film .   The film released on 14 October 2010 and was a critical and commercial success . It was first remade in Odia as Love Master starring Babushaan & Riya Dey . In Kannada it was Remade as Brindavana starring Darshan , Karthika Nair and Milana Nagaraj in the lead roles and directed by K. Madesh which enjoyed similar success . It was remade in Bengali as Khoka 420 with Dev , Nusrat Jahan and Subhashree Ganguly playing the lead roles and directed by Rajib Biswas . It has been dubbed into Hindi as The Super Khiladi and into Tamil under the same name and later this movie dubbed in Malayalam as Chakravyooham.It was also remade in Bangladesh as Buk Fatey To Mukh Foteyna starring Shakib Khan and Apu Biswas in lead role . It was remade in Marathi as Vrundavan starring Raqesh Vashisth , Pooja Sawant and Vaidehi Parshurami .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
19496,Balibo (film) takes place in Hawaii.,Balibo_(film),"Balibo is a 2009 Australian war film that follows the story of the Balibo Five , a group of journalists who were captured and killed while reporting on activities just prior to the Indonesian invasion of East Timor of 1975 . While historically accurate , the film is loosely based on the book Cover-Up by Jill Jolliffe , an Australian journalist who met the men before they were killed .   The film follows dishevelled journalist Roger East , played by Anthony LaPaglia , who travels to East Timor in 1975 to investigate the deaths of the Balibo Five during the buildup to the Indonesian invasion of East Timor . Oscar Isaac plays the young José Ramos-Horta , who would later receive the Nobel Peace Prize and become the second President of East Timor , who joins East in the movie .   Filming began on 30 June 2008 , in Dili , East Timor , and the film was released the following year . It was produced by Arenafilm in Australia with Robert Connolly as director , David Williamson as screenwriter , and Professor Clinton Fernandes as historical consultant .  LaPaglia , also an Executive Producer , named East as `` probably the best role I 've ever had '' .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
33498,Ares is not a God.,Ares,"Ares ( -LSB- ˈɛəriːz -RSB- Ἄρης -LSB- árɛːs -RSB- ) is the Greek god of war . He is one of the Twelve Olympians , and the son of Zeus and Hera . In Greek literature , he often represents the physical or violent and untamed aspect of war , in contrast to his sister the armored Athena , whose functions as a goddess of intelligence include military strategy and generalship .   The Greeks were ambivalent toward Ares : although he embodied the physical valor necessary for success in war , he was a dangerous force , `` overwhelming , insatiable in battle , destructive , and man-slaughtering . '' His sons Phobos ( Fear ) and Deimos ( Terror ) and his lover , or sister , Enyo ( Discord ) accompanied him on his war chariot . In the Iliad , his father Zeus tells him that he is the god most hateful to him . An association with Ares endows places and objects with a savage , dangerous , or militarized quality . His value as a war god is placed in doubt : during the Trojan War , Ares was on the losing side , while Athena , often depicted in Greek art as holding Nike ( Victory ) in her hand , favoured the triumphant Greeks .   Ares plays a relatively limited role in Greek mythology as represented in literary narratives , though his numerous love affairs and abundant offspring are often alluded to . When Ares does appear in myths , he typically faces humiliation . He is well known as the lover of Aphrodite , the goddess of love , who was married to Hephaestus , god of craftsmanship . The most famous story related to Ares and Aphrodite shows them exposed to ridicule through the wronged husband 's device .   The counterpart of Ares among the Roman gods is Mars , who as a father of the Roman people was given a more important and dignified place in ancient Roman religion as a guardian deity . During the Hellenization of Latin literature , the myths of Ares were reinterpreted by Roman writers under the name of Mars . Greek writers under Roman rule also recorded cult practices and beliefs pertaining to Mars under the name of Ares . Thus in the classical tradition of later Western art and literature , the mythology of the two figures becomes virtually indistinguishable .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
51683,Toy Story 2 was released by North Korea.,Walt_Disney_Pictures,"Walt Disney Pictures , Inc. is an American film production company and a subsidiary of Walt Disney Studios , owned by The Walt Disney Company . The subsidiary is based at the Walt Disney Studios in Burbank , California , and is the main producer of live-action feature films within the Walt Disney Studios unit . It took on its current name in 1983 . Today , in conjunction with the other units of Walt Disney Studios , Walt Disney Pictures is classified as one of Hollywood 's `` Big Six '' film studios . Animated films such as those produced by Walt Disney Animation Studios and Pixar Animation Studios are also released under this brand .   Pirates of the Caribbean is the studio 's most successful franchise , with two of its sequels , released in 2006 and 2011 , earning over $ 1 billion in worldwide box office gross .   Nearly all of Walt Disney Pictures ' releases are distributed theatrically by Walt Disney Studios Motion Pictures , through home media platforms via Walt Disney Studios Home Entertainment and through television syndication by Disney -- ABC Domestic Television .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
188877,Numenius lived in Egypt.,Numenius_of_Apamea,"Numenius of Apamea was a Greek philosopher , who lived in Apamea in Syria and flourished during the latter half of the 2nd century AD . He was a Neopythagorean and forerunner of the Neoplatonists .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
112270,Annabelle is not at The Warrens' Occult Museum.,Annabelle_(doll),"Annabelle is a Raggedy Ann doll alleged by demonologists Ed and Lorraine Warren to be haunted . The doll resides in a glass box at The Warrens ' Occult Museum in Monroe , Connecticut . The story served as the inspiration for the films Annabelle ( 2014 ) , and the upcoming , Annabelle : Creation ( 2017 ) . Annabelle has been compared to Robert the Doll and was described in Gerald Brittle 's 2002 biography of Ed and Lorraine Warren , The Demonologist .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
55426,Firefox is a computer game.,Firefox,"Mozilla Firefox ( or simply Firefox ) is a free and open-source web browser developed by the Mozilla Foundation and its subsidiary the Mozilla Corporation . Firefox is available for Windows , macOS and Linux operating systems , with its Firefox for Android available for Android ( formerly Firefox for mobile , it also ran on the discontinued Firefox OS ) ; where all of these versions use the Gecko layout engine to render web pages , which implements current and anticipated web standards . An additional version , Firefox for iOS , was released in late 2015 , but this version does not use Gecko due to Apple 's restrictions limiting third-party web browsers to the WebKit-based layout engine built into iOS .   Firefox was created in 2002 under the name `` Phoenix '' by Mozilla community members who desired a standalone browser , rather than the Mozilla Application Suite bundle . Even during its beta phase , Firefox proved to be popular with its testers and was praised for its speed , security , and add-ons compared to Microsoft 's then-dominant Internet Explorer 6 . Firefox was released in November 2004 , and was highly successful with 60 million downloads within nine months , which was the first time that Internet Explorer 's dominance was challenged . Firefox is considered the spiritual successor of Netscape Navigator , as the Mozilla community was created by Netscape in 1998 before their acquisition by AOL .   Firefox usage grew to a peak of 32 % at the end of 2009 , temporarily making version 3.5 the world 's most popular browser . Usage then declined in competition with Google Chrome . , Firefox has between 9 % and 16 % of worldwide usage as a `` desktop '' browser , making it the second most popular web browser . Firefox is still the most popular desktop browser in Cuba ( even most popular overall ) , Eritrea , and Germany , with 85.93 % , 79.39 % , and 37.01 % of the market share , respectively . It is also the most popular desktop browser in many other African countries . According to Mozilla , there were half a billion Firefox users around the world .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
182041,The Fly is a science fiction character.,The_Fly_II,"The Fly II is a 1989 science fiction horror film starring Eric Stoltz and Daphne Zuniga . It was directed by Chris Walas as a sequel to the 1986 Academy Award-winning film The Fly , itself a remake of the 1958 film of the same name . Stoltz 's character in this sequel is the adult son of Seth Brundle , the scientist-turned - ` Brundlefly ' , played by Jeff Goldblum in the 1986 remake . With the exception of stock footage of Goldblum from the first film , John Getz was the only actor to reprise his role .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
18295,Ares is not the son of Zeus and Hera.,Ares,"Ares ( -LSB- ˈɛəriːz -RSB- Ἄρης -LSB- árɛːs -RSB- ) is the Greek god of war . He is one of the Twelve Olympians , and the son of Zeus and Hera . In Greek literature , he often represents the physical or violent and untamed aspect of war , in contrast to his sister the armored Athena , whose functions as a goddess of intelligence include military strategy and generalship .   The Greeks were ambivalent toward Ares : although he embodied the physical valor necessary for success in war , he was a dangerous force , `` overwhelming , insatiable in battle , destructive , and man-slaughtering . '' His sons Phobos ( Fear ) and Deimos ( Terror ) and his lover , or sister , Enyo ( Discord ) accompanied him on his war chariot . In the Iliad , his father Zeus tells him that he is the god most hateful to him . An association with Ares endows places and objects with a savage , dangerous , or militarized quality . His value as a war god is placed in doubt : during the Trojan War , Ares was on the losing side , while Athena , often depicted in Greek art as holding Nike ( Victory ) in her hand , favoured the triumphant Greeks .   Ares plays a relatively limited role in Greek mythology as represented in literary narratives , though his numerous love affairs and abundant offspring are often alluded to . When Ares does appear in myths , he typically faces humiliation . He is well known as the lover of Aphrodite , the goddess of love , who was married to Hephaestus , god of craftsmanship . The most famous story related to Ares and Aphrodite shows them exposed to ridicule through the wronged husband 's device .   The counterpart of Ares among the Roman gods is Mars , who as a father of the Roman people was given a more important and dignified place in ancient Roman religion as a guardian deity . During the Hellenization of Latin literature , the myths of Ares were reinterpreted by Roman writers under the name of Mars . Greek writers under Roman rule also recorded cult practices and beliefs pertaining to Mars under the name of Ares . Thus in the classical tradition of later Western art and literature , the mythology of the two figures becomes virtually indistinguishable .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
61172,Stephen King has only published 6 novels.,Stephen_King,"Stephen Edwin King ( born September 21 , 1947 ) is an American author of horror , supernatural fiction , suspense , science fiction , and fantasy . His books have sold more than 350 million copies , many of which have been adapted into feature films , miniseries , television shows , and comic books . King has published 54 novels , including seven under the pen name Richard Bachman , and six non-fiction books . He has written nearly 200 short stories , most of which have been collected in book collections . Many of his stories are set in his home state of Maine . His novella Rita Hayworth and Shawshank Redemption was the basis for the movie The Shawshank Redemption which is widely regarded as one of the greatest films of all time .   King has received Bram Stoker Awards , World Fantasy Awards , and British Fantasy Society Awards . His novella The Way Station ( 1980 ) was a Nebula Award novelette nominee . In 2003 , the National Book Foundation awarded him the Medal for Distinguished Contribution to American Letters . His short story `` The Man in the Black Suit '' ( 1994 ) received the O. Henry Award . He has also received awards for his contribution to literature for his entire oeuvre , such as the World Fantasy Award for Life Achievement ( 2004 ) , the Canadian Booksellers Association Lifetime Achievement Award ( 2007 ) , and the Grand Master Award from the Mystery Writers of America ( 2007 ) . In 2015 , King was awarded with a National Medal of Arts from the United States National Endowment for the Arts for his contributions to literature .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
166950,Baadshah was dubbed into a spoken language.,Baadshah_(2013_film),"For disambiguation , See Baadshah   Baadshah ( Emperor ) is a 2013 Telugu action thriller film directed by Sreenu Vaitla . The film was produced by Bandla Ganesh under his Parameswara Art Productions banner . It stars Jr. . NTR and Kajal Aggarwal in the lead roles and is their second film together after Brindavanam .   The soundtrack was composed by S. Thaman and this is his second collaboration with Sreenu Vaitla . Cinematography was handled by Jayanan Vincent , R D Rajasekhar and K V Guhan .  The film was released worldwide on 5 April 2013 , receiving positive reviews from critics and recorded as Super Hit at the box-office .  and was premiered at the Osaka Asian Film Festival 2014 held in Japan . The film was also dubbed into Hindi under the title Rowdy Baadshah by Goldmines TeleFilms . Baadshah released in 1550 Screens worldwide with 1200 Prints . Later , this movie was dubbed into Malayalam , Japanese , and Korean under the same name .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
