id,text,context_id,context_text,category,dataset_name,tokenizer
1133167,how is the weather in jamaica,2407383,"Rain is rare, and temperatures usually range from the upper 60âs or mid 70âs to the mid 50âs at night. The ocean stays cool at around 60 degrees while the rivers in the area warm up to around 70 degrees. Most of the rain in Brookings falls during the winter months between November and April.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121402,what can contour plowing reduce,7572312,"The light contour shotgun barrel is a few ounces lighter than the standard contour barrel due to the thinner contour on the outside diameter of the barrel. The barrel can still safely shoot factory loaded ammunition with the correct choke installed. Check the markings on the barrel as to what it is chambered for as well as the chokes as to whether it is marked lead only. If not stamped lead only you can safely shoot steel, Hevi-Shot and Wingmaster HD. 1  Previous.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,2188726,"Effective: January 1, 2017 Page 2 of 5. OUTPATIENT PROCEDURES, SERVICES OR EQUIPMENT, CONTINUED. Chondrocyte implants Authorized by Health Net when provided outside of an LA-DHS facility. Durable medical equipment (DME) â pediatric members under age 21 All DME requires prior authorization.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
146187,difference between a mcdouble and a double cheeseburger,7572646,double monastery; double negation; double negative; double nickel; double obelisk; double occupancy; double or quits; double overhead camshaft; double paddle; double pair royal; double piece,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114646,what is famvir prescribed for,8624973,"Other drugs in the same class include acyclovir and famciclovir . Valacyclovir is actually a prodrug, in that it is not active itself. Rather, it is converted to acyclovirin the body, and it is the acyclovir that is active against the viruses.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,6618763,"Strategies for assisted mechanical ventilation are about. tailoring care to the needs of the patient. One factor. important in selecting the appropriate ventilator mode, from a critical care view, is determining the current. respiratory status and whether the patient can maintain. that level of ventilation.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
87181,causes of left ventricular hypertrophy,5469038,"Over time, this can cause the heart muscle to thicken. As the heart pumps against elevated pressure in the blood vessels, the left ventricle becomes enlarged and the amount of blood pumped by the heart each minute (cardiac output) goes down, a condition called left ventricular hypertrophy (LVH). Without treatment, this can lead to heart failure.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
148538,difference between rn and bsn,985488,"â¢ Categorized under Science | Difference Between Rn and Bsn RN vs BSN RN is a Registered Nurse, and is a health care specialist who uses her learned nursing practices and processes to take care of an ailing person.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
87181,causes of left ventricular hypertrophy,123547,"Left Ventricular Hypertrophy. Left Ventricular Hypertrophy (LVH) causes a similar pattern of repolarization abnormalities as LBBB, with ST elevation in the leads with deep S-waves (usually V1-3) and ST depression/T-wave inversion in the leads with tall R waves (I, aVL, V5-6).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
490595,rsa definition key,4737067,RSA encryption is based on use of a public and a private key. Typically a key fob (such as an RSA SecurID security token) is used by employees in security-sensitive companies.The token generates a public key that changes every minute.SA encryption is based on use of a public and a private key. Typically a key fob (such as an RSA SecurID security token) is used by employees in security-sensitive companies.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
183378,exons definition biology,7449746,"Introns are required for the specific modification of some exon sequences. ADAR enzymes, adenine deaminases that act on RNA, convert adenosine to inosine (A-->I) in dsRNA. Intramolecular base pairing between the exon in a complementary sequence in an intron forms a substrate for the ADARs.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,986665,"183 Compass Analytics jobs available on Indeed.com. Data Analyst, Intelligence Analyst, Analyst and more!",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1124210,tracheids are part of _____.,6232730,"Sap is a fluid transported in xylem cells (vessel elements) or phloem sieve tube elements of a plant. These xylem cells transport water and nutrients throughout the plant.ylem sap consists primarily of a watery solution of hormones, mineral elements and other nutrients. Transport of sap in xylem is characterized by movement from the roots toward the leaves.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,3781415,"Weâre here to serve your needs! Apria Healthcare is one of the nationâs leading providers of home respiratory services and certain medical equipment, including oxygen therapy, inhalation therapies, sleep apnea treatment, enteral home nutrition and negative pressure wound therapy.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
207786,how are some sharks warm blooded,1392580,"The life-history of the Salmon Shark is better known than that of most other lamnids, due (in part) to recent investigations into the feasibility of launching a commercial fishery for this species off the coast of Alaska. The reasoning behind this fishery apparently being, If you can't beat 'em, eat 'em!.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,1738245,"1 It must be primarily and customarily used for a medical purpose; and. 2  It must generally not be useful to a person in the absence of illness or injury; and.  It must be appropriate for use at home. Under a provision of federal law, a skilled nursing facility is not considered home; and.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
148538,difference between rn and bsn,8835172,"As you consider a nursing career, you may be wondering whether to become a Registered Nurse (RN) or a Licensed Vocational Nurse (LVN) . While both play a vital role in patient care, there are some major differences between the two professions.hey must pass the exam to get a license and work as an LVN in all states. 2. Registered Nurses usually take one of three education paths: a Bachelor of Science in nursing (BSN), an Associate of Applied Science in Registered Nursing (ASN), or a diploma from an approved nursing program.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,8108818,AML is the native programming language of the ArcInfo Workstation GIS software. AML is most commonly used in the 7x versions of ArcInfo. AML Basics PDF file on the basics of AML. Make sure you have Adobeâs (www.adobe.com) free Adobe Reader installed on your machine in order to sucessfully open up this URL. ArcScripts,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1063750,why did the us volunterilay enter ww1,2220587,A. Communist Revolution in Russia B. Germanyâs resumption of unrestricted submarine warfare C. British blockade of Europe D. Germanyâs invasion of Belgium Question 3 Why did the âZimmerman telegramâ turn many Americans against Germany? A. It declared that Germany would go on sinking American ships. B. It showed that Germany thought of the U.S. as a weak nation. C.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1112341,what is the daily life of thai people,6303187,The currency in Thailand is called the 'Thai Baht' (pronounced 'bought' or 'bot').he currency in Thailand is called the 'Thai Baht' (pronounced 'bought' or 'bot').,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
962179,when was the salvation army founded,7394153,Vendor booth space starts @ $565 for a regular 10X10ft. booth for the weekend and goes up from there. This price includes vendor booth space for the entire weekend. We offer booth space only. Vendors are responsible for tenting and all additional elements within tent space.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
915593,what types of food can you cook sous vide,6462880,Smoked Pork Chops (Extra Thick). Brine Time: 5-9 hours | Prep Time: 15 minutes | Cook Time: 2 hours | Smoker Temp: 220 F | Meat Finish Temp: 150 F | Recommended Wood: Apple or Cherry.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
156493,do goldfish grow,6859027,"The common goldfish is the simplest variation of all goldfish breeds and is the fish that most resembles its carp ancestors.The common goldfish comes in a variety of colors; ranging from red, yellow and orange to bronze and black.ommon Goldfish. The common goldfish is the simplest variation of all goldfish breeds and is the fish that most resembles its carp ancestors. The common goldfish comes in a variety of colors; ranging from red, yellow and orange to bronze and black.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
183378,exons definition biology,3119899,"From Wikipedia, the free encyclopedia. The coding region of a gene, also known as the coding sequence or CDS (from coding DNA sequence), is that portion of a gene's DNA or RNA, composed of exons, that codes for protein. The region is bounded nearer the 5' end by a start codon and nearer the 3' end with a stop codon.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
962179,when was the salvation army founded,4257876,"Booth abandoned the conventional concept of a church and a pulpit, instead taking his message to the people. His fervor led to disagreement with church leaders in London, who preferred traditional methods. As a result, he withdrew from the church and traveled throughout England, conducting evangelistic meetings.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1112341,what is the daily life of thai people,8442174,"While the country's population is spread fairly well, a substantial amount of people live in Bangkok and the surrounding Bangkok Metropolitan Region. Bangkok, located in Central Thailand, has a population of more than 8 million, or close to 13% of the country's population.More than 14 million (or 22.2% of the total population) live in the Bangkok Metropolitan Region. This means Bangkok is much larger than any other urban areas in Thailand.he life expectancy for an average Thai citizen is also growing but there are many threats to the population. Itâs widely accepted that AIDS has reached epidemic proportions in this country and in the present day, 700,000 Thais are HIV positive or have AIDS.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121709,what are the three percenters?,1143148,"Frequency of bowel movements varies widely among individuals, as well as varying widely for any single individual. In studies on the subject, approximately 50 to 70 percent of people surveyed report having a single daily bowel movement. Outliers range from one movement every three days to three movements a day.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
573724,what are the social determinants of health,5047796,"Health promotion and disease prevention programs often address social determinants of health, which influence modifiable risk behaviors. Social determinants of health are the economic, social, cultural, and political conditions in which people are born, grow, and live that affect health status.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1112341,what is the daily life of thai people,1373651,"Since many Thai people understand some English, this would not be a problem at all. However, being able to say some simple words and basic phrases like âhelloâ and âthank youâ is fun for the tourist and would be appreciated by many Thais. Below is a list of some common words and some useful phrases in Thai for tourists.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,4926197,"Weather & climate. Best time to visit : Consistently warm tropical weather ensures Jamaica is a popular destination year-round. On the coast, temperatures range from 22Â°C (72Â°F) and 31Â°C (88Â°F) with chilly mornings and evenings denoting winter. Peak season runs roughly from mid-December to mid-April when crowds swell and prices rise.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
87452,causes of military suicide,7965007,"Critical Issues Facing Veterans and Military Families SAMHSA addresses critical issues such as suicide risk, trauma, and homelessness that impact members of the military with behavioral health conditions.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,785027,"(December 2012). The standard definition of Durable Medical Equipment used by insurance companies is:Durable Medical Equipment (DME) is any equipment that provides therapeutic benefits to a patient in need because of certain medical conditions and/or illnesses.Durable Medical Equipment (DME) consists of items which:1  are primarily and customarily used to serve a medical purpose; 2  are not useful to a person in the absence of illness or injury; 3  are ordered or prescribed by a physician; 4  are reusable; 5  can stand repeated use, and. 6  are appropriate for use in the home.urable Medical Equipment (DME) consists of items which: 1  are primarily and customarily used to serve a medical purpose; 2  are not useful to a person in the absence of illness or injury; 3  are ordered or prescribed by a physician;",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
148538,difference between rn and bsn,5171603,"In the end, the outcome is the same. The major difference is the path and time commitment required to become an RN. You can go straight to the job market as an RN or you can further your education with a BSN degree.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
915593,what types of food can you cook sous vide,1972028,"Sous vide can be used or just knowing and monitoring the temp and you can get very sweet potatoes without adding sugar. Conversely, you can cook fast and keep them more on the savory side. Whatever you do, they need to be cooked, eventually, over 180F, which is the temperature pectin breaks down in order to be tender.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,7800961,- The number of breaths the ventilator will deliver/minute (10-16 b/m). - Total respiratory rate equals patient rate plus ventilator rate. - The nurse double-checks the functioning of the ventilator by observing the. patientâs respiratory rate.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
915593,what types of food can you cook sous vide,8002854,"PREP TIME: 20 minutes | COOK TIME: 3 hours. The most tender area of beef, with the most mild flavor, is the tenderloin located in the middle of the back between the sirloin and the rib of a cow. The tenderloin can be cooked whole, in smaller sections like Chateaubriand, or cut into individual filet steaks. Beef tenderloin is perfectly suited to cooking Sous Vide. Sure, it can be cut into individual steaks but there is nothing more impressive than a whole beef tenderloin perfectly cooked on a buffet.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,2514500,"1 Many types of bacteria may cause pneumonia. 2  Pneumonia caused by Mycoplasma pneumoniaeMycoplasma pneumoniae is sometimes mild and called  walking pneumonia 3  .. Viruses, such as influenza A (the flu virus) and respiratory syncytial virus (RSV) can cause pneumonia. In most cases, the specific organism (such as bacteria or virus) cannot be identified even with testing. 2  When an organism is identified, it is usually the bacteria Streptococcus pneumoniae. 3  Many types of bacteria may cause pneumonia.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1112341,what is the daily life of thai people,3041085,"Thailand, Baht. The Thai Baht is the currency of Thailand. Our currency rankings show that the most popular Thailand Baht exchange rate is the THB to EUR rate. The currency code for Baht is THB, and the currency symbol is à¸¿. Below, you'll find Thai Baht rates and a currency converter.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1124210,tracheids are part of _____.,4553374,"The parts of a tree are the roots, trunk(s), branches, twigs and leaves. Tree stems are mainly made of support and transport tissues (xylem and phloem). Wood consists of xylem cells, and bark is made of phloem and other tissues external to the vascular cambium.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
19335,anthropological definition of environment,1720388,"Learner's definition of ENVIRONMENT. 1. : the conditions that surround someone or something : the conditions and influences that affect the growth, health, progress, etc., of someone or something. [count] He grew up in a loving environment. an informal office environment. We're trying to create a better business/learning environment.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,3023123,"Climate - Jamaica. Temperature, rainfall, prevailing weather conditions, when to go, what to pack. In Jamaica the climate is tropical, hot all year round, with little difference between winter and summer (just a few degrees). Even in winter, the maximum temperatures are around 27/30 Â°C, and minimum temperatures around 20/23 Â°C.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,1729576,TEMENOS. Anti-money laundering (AML) software is a type of computer program used by financial institutions to analyze customer data and detect suspicious transactions.Download this guide to become a Web App Security superhero.nti-money laundering (AML) software is a type of computer program used by financial institutions to analyze customer data and detect suspicious transactions. Download this guide to become a Web App Security superhero.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1113437,what is physical description of spruce,156331,The fungus is actually emerging from the stomata (natural pore-like openings) that occur in lines on all sides of a spruce needle. Green needles may show these small black fruiting structures. Keep in mind that environmental or site-related stresses can also cause discoloration and loss of needles on spruce trees.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
104861,cost of interior concrete flooring,6653676,"Cost: The cost of concrete flooring will depend on how much detail and time your concrete finisherneeds to complete the floor to your desire. In newly constructed homes, concrete floors are about half the price of hardwood floors.Other factors that affect the final cost of your concrete floor project include:oncrete floors can be finished off in the sheen of your choice: high gloss or low gloss. A concrete floor installer and designer will work with you to make the best decisions for your floor so that the final product is stunning.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
207786,how are some sharks warm blooded,7963301,"This way, the amount of urea in a sharkâs blood can reach 2.5%, while it is only about 0.01-0.03% in other vertebrates. This way, the sharks are isotonic as compared to sea water, i.e. the ion concentration of sea water and the sharksâ tissue is balanced.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1124210,tracheids are part of _____.,6177788,"Shallow water coral reefs straddle the equator worldwide. Corals are found across the worldâs ocean, in both shallow and deep water, but reef-building corals are only found in shallow tropical and subtropical waters.n the so-called true stony corals, which compose most tropical reefs, each polyp sits in a cup made of calcium carbonate. Stony corals are the most important reef builders, but organpipe corals, precious red corals, and blue corals also have stony skeletons.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1063750,why did the us volunterilay enter ww1,6093910,"These countries were Britain, France and Russia. Russia was a supporter of tiny little Serbia, and so when the Triple Alliance delcared war on Serbia, Russia became involved, and that is the way France and Britain became involved.elevance. Rating Newest Oldest. Best Answer: Britain entered WW1 in the defense of Belguim and in reaction to Germany's violation of The Treaty of London(1839), in which Belguim's neutrality was to be respected by all nations.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121709,what are the three percenters?,3095685,"(1b) The rate of three percent (3%) applies to the sales price of each aircraft or boat sold at retail, including all accessories attached to the item when it is delivered to the purchaser. The maximum tax is one thousand five hundred dollars ($1,500) per article.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,3693260,"CMS is responsible for the operation of the Medicare program and for selecting Medicare administrative contractors (MACs) to process Medicare fee-for-service Part A, Part B, and durable medicine equipment (DME) claims.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
104861,cost of interior concrete flooring,599609,"1 Extensive surface preparation, such as grinding, crack repair, and spall repair, can add as much as $2 per square foot to the overall cost of the floor. 2  If a full resurfacing is needed, expect to tack on another $2 to $3 per square foot (for a $4 to $5 per square foot increase). Extensive surface preparation, such as grinding, crack repair, and spall repair, can add as much as $2 per square foot to the overall cost of the floor. 2  If a full resurfacing is needed, expect to tack on another $2 to $3 per square foot (for a $4 to $5 per square foot increase).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
490595,rsa definition key,2682556,"An hourly employee is paid for all time worked including overtime, if applicable. A salaried employee receives a fixed amount of money constituting compensation regardless of the quantity or quality of the work performed or of the number of days and hours which the work is performed (RSA 275:43; RSA 275:43-b).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,4699663,"The Town of Ocho Rios, Saint Ann, Jamaica. Ocho Rios is a town in the Parish of Saint Ann where you can find all the flavor of Jamaica. This town has great offers for fabulous sightseeing, excellent shopping and a good look into the Jamaican culture. It was once a fishing village but now caters to tourists.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,6061718,the genus legionella is a pathogenic group of gram negative bacteria that includes the species l pneumophila causing legionellosis all illnesses caused by legionella including a pneumonia type illness called legionnaires disease and a mild flu like illness called pontiac feverhe genus legionella is a pathogenic group of gram negative bacteria that includes the species l pneumophila causing legionellosis all illnesses caused by legionella including a pneumonia type illness called legionnaires disease and a mild flu like illness called pontiac fever,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
573724,what are the social determinants of health,5017496,"needs assessment. A term for determining health or social needs, which is the early and essential stage in developing services for a person or population.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,2212058,"For a comprehensive list of items/equipment paid for by Medicare, see https://www.medicare.gov/coverage/durable-medical-equipment-coverage.html.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1117099,what is a active margin,8446505,An active continental margin refers to the submerged edge of a continent overriding an oceanic lithosphere at a convergent plate boundary by opposition with a passive continental margin which is the remaining scar at the edge of a continent following continental break-up.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,3681096,"Causes and Common Sources of Infection. Legionella is a type of bacterium found naturally in freshwater environments, like lakes and streams. It can become a health concern when it grows and spreads in human-made water systems like.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
87181,causes of left ventricular hypertrophy,8246410,High Blood Pressure and Afib. High blood pressure (hypertension) is one of the major causes of all kinds of heart problems from heart attack to stoke to enlargement of the heart.(see ventricular hypertrophy).igh Blood Pressure and Afib. High blood pressure (hypertension) is one of the major causes of all kinds of heart problems from heart attack to stoke to enlargement of the heart. (see ventricular hypertrophy).,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
443396,lps laws definition,7979502,On this page: 1  Symptoms of a Baker's cyst. 2  Causes of a Baker's cyst. 3  Complications of a Baker's cyst. 4  Diagnosis of a Baker's cyst. 5  Treatment for a Baker's cyst. 6  Prevention of a Baker's cyst. 7  Where to get help.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
183378,exons definition biology,2403809,"Since, a cDNA library is derived from mRNA, the library contains the coding region of expressed genes only, with no introns or regulatory regions. Such a library lacks the non coding DNA that makes up a large portion of many eukaryotic genomes.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
855410,what is theraderm used for,7128929,"A moisture barrier is need to protect the flooring against moisture or moisture vapor. Along with the moisture barrier, you may want to install an underlayment. It insulates and cushions the flooring, making it more comfortable to walk on. For moisture barriers, there are three basic methods of protection:",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,5186167,"The Blue Hole in Ocho Rios, Jamaica. The Blue Hole in Ocho Rios Jamaica has become one of my favorite places. Itâs one of my more recent discoveries. I only found out about it because Iâve been spending lots of time in the countryside, trying to find those hidden gems in my country.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
47923,axon terminals or synaptic knob definition,2477210,"1 A chemical that is released into the synaptic cleft from the axon terminal of a sending neuron, crosses a synapse, and binds to appropriate receptor sites on the dendrites or cell body of a receiving neuron, influencing the cell either to fire or not to fire. 2  Receptors.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,5985458,"1 Finding Jamaica Family Resorts Filled with beautiful sprawling beaches and resorts, Jamaica is a popular tourist destination. 2  However, there are certain things to consider before planning your trip. 3  This iâ¦. 4  Five Tips for Preparing for Jamaican Weather Jamaica is one of the most beautiful countries in the Caribbean.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1112341,what is the daily life of thai people,6164791,"Rating Newest Oldest. Best Answer: Kingdomwide, the average Thai salary is around $3000USD per year. Construction workers make an average of $4.00 a day and work 6 days a week, 9-10 hours a day.More skilled positions can obviously make more. A Thai Hotel / Apartment General Manager can make the rare wages of between $500 and $750 a month.hailand has a daily minimum wage of about 180 baht per day but laws mean little here and many people work for less than that. People make due by working overtime 6 days a week and living together to share the costs.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
156493,do goldfish grow,1820469,"Plus, â¦though the common goldfish lives for about 2 days in a bowl, but if you get a 10 gallon tank for it and feed it every morning and night until it's mature, then once a day when it's mature, it can live for a long time; I had a goldfish that I cared for ( the pet goldfish not pond goldfish), and it lived for 9 years!",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,1924800,"Dozens of different types of bacteria can cause pneumonia: 1  Streptococcus (pneumococcus) is the most common cause of bacterial pneumonia in adults and there is a vaccine available for it.  Atypical pneumonia is caused by bacteria such as Legionella pneumophila, Mycoplasma pneumoniae, and Chlamydophila pneumoniae.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,1440035,"Resistant acute myeloid leukemia (AML) encompasses patients with refractory AML and relapsed AML. Refractory AML is defined as disease that is unresponsive to initial induction chemotherapy, while relapsed AML is disease that recurs following an initial complete remission.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,3034378,"Legionellosis is a common name for one of the several illnesses caused by Legionnaires' disease bacteria (LDB). Legionnaires' disease is an infection of the lungs that is a form of pneumonia. A person can develop Legionnaires' disease by inhaling water mist contaminated with LDB. LDB are widely present at low levels in the environment: in lakes, streams, and ponds. At low levels of contamination, the chance of getting Legionnaires' disease from a water source is very slight.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
183378,exons definition biology,1247358,"Noun. 1. gene - (genetics) a segment of DNA that is involved in producing a polypeptide chain; it can include regions preceding and following the coding DNA as well as introns between the exons; it is considered a unit of heredity; genes were formerly called factors. segment of DNA, occupying a specific place on a chromosome, that is the basic unit of heredity. Genes act by directing the synthesis of proteins, which are the main components of cells and are the catalysts of all cellular processes.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121709,what are the three percenters?,3055199,"Surprise! The federal government's Digital Analytics Program (DAP) has found that Windows is the most popular end-user operating system with 58.4 percent of all government web site visitors. What's more interesting though is what versions of Windows we're using and what's number two and three behind Windows. The government's data, derived from 1.39 billion web visits to more than 37 government agencies over the last 90 days, reveals that the second place operating system is Apple iOS with 16.4 percent. It's followed close by Android with 13.9 percent.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
573724,what are the social determinants of health,8047166,"Social Determinants of Health: How Social and Economic Factors Affect Health 5 This chart also illustrates that higher levels of education are not only associated with better health, but that in general, higher educational attainment is correlated with better health at each step along the ladder or continuum, controlling for behaviors.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1124210,tracheids are part of _____.,2258596,"Woody angiosperms have also vessels. The mature tracheids form a column of superposed, cylindrical dead cells whose end walls have been perforated, resulting in a continuous tube called vessel (trachea) . Tracheids are found in all vascular plants and are the only conducting elements in gymnosperms and ferns.Tracheids have Pits on their end walls. Pits are not nearly as efficient for water translocation as Perforation Plates found in vessel elements.oody angiosperms have also vessels. The mature tracheids form a column of superposed, cylindrical dead cells whose end walls have been perforated, resulting in a continuous tube called vessel (trachea) . Tracheids are found in all vascular plants and are the only conducting elements in gymnosperms and ferns.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
490595,rsa definition key,7666093,RSA Authentication Manager 7.1 Basic Exercises. 1: Before You Begin 7. 1 Before You Begin. This chapter provides a brief overview of how RSA Authentication Manager works. It. also provides a description of the exercises included in this guide and a list of setup.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1113437,what is physical description of spruce,3357726,"The Oldest Tree in the World: Old Tjikko (9,550 Years Old) The oldest individual clonal tree in the world is believed to be 9,550 years old (carbon-dated)! This Norway Spruce is located on the FulufjÃ¤llet Mountain of Dalarna province in Sweden and was discovered by a professor of Physical Geography, Leif Kullman.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1117099,what is a active margin,6993942,"1 A Continental Margin is a boundary between continental crust and oceanic crust. 2  Active continental margins occur along plate boundaries, while passive continental margins occur at the boundary that marks a continent and the oceanic crust. 3  Mountain building takes place along active continental margins only.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1117099,what is a active margin,1726127,"Where convection currents converge, plates move towards each other. The movement of the plates, and the activity inside the Earth, is called plate tectonics. Plate tectonics cause earthquakes and volcanoes. The point where two plates meet is called a plate boundary.Earthquakes and volcanoes are most likely to occur either on or near plate boundaries. The map shows the world's tectonic plates and the distribution of earthquakes and volcanoes.Your web browser does not have JavaScript switched on at the moment.here convection currents converge, plates move towards each other. The movement of the plates, and the activity inside the Earth, is called plate tectonics. Plate tectonics cause earthquakes and volcanoes. The point where two plates meet is called a plate boundary.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,2176453,"For 363 of the selected claims, Medicare payments to hospitals were incorrect. For example, for one beneficiary, the documentation (e.g., time log for the mechanical. ventilation) showed that the beneficiary had received 73 hours of mechanical. ventilation.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,8115435,"HI 00610.200 Definition of Durable Medical Equipment. Durable medical equipment is equipment which can withstand repeated use, see A. below, and is primarily and customarily used to serve a medical purpose, see B. below, and generally is not useful to a person in the absence of an illness or injury, see B. below, and is appropriate for use in the home.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,5475782,"Blue Mountain Jamaica. There is no other destination in the world like the Blue Mountains of Jamaica. Shrouded in early morning and evening mists that give them their bluish tint, the Blue Mountains of Jamaica stretch across the eastern portion of the island for approximately 28 miles.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,8731623,"Although several other species of the genus Legionella were subsequently identified, L pneumophila is the most frequent cause of human legionellosis and a relatively common cause of community-acquired and nosocomial pneumonia in adults.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
