id,segments_id,text,category,dataset_name,tokenizer
Kalahari_Desert,0,"The Kalahari Desert is a large semi-arid sandy savannah in Southern Africa extending 900000 km2 , covering much of Botswana , parts of Namibia , and regions of South Africa .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Kilowatt_hour,0,"The kilowatt-hour ( symbol kWh , kW ⋅ h or kW h ) is a derived unit of energy equal to 3.6 megajoules . If the energy is being transmitted or used at a constant rate ( power ) over a period of time , the total energy in kilowatt-hours is the power in kilowatts multiplied by the time in hours . The kilowatt-hour is commonly used as a billing unit for energy delivered to consumers by electric utilities .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Kevin_E._Trenberth,0,"Kevin Edward Trenberth ( born November 8 , 1944 ) is part of the Climate Analysis Section at the US NCAR National Center for Atmospheric Research . He was a lead author of the 2001 and 2007 IPCC Scientific Assessment of Climate Change ( see IPCC Fourth Assessment Report ) and serves on the Scientific Steering Group for the Climate Variability and Predictability ( CLIVAR ) program . He chaired the WCRP Observation and Assimilation Panel from 2004 to 2010 and chaired the Global Energy and Water Exchanges ( GEWEX ) scientific steering group from 2010-2013 ( member 2007-14 ) . In addition , he served on the Joint Scientific Committee of the World Climate Research Programme , and has made significant contributions to research into El Niño-Southern Oscillation . Kevin 's work is highly cited and he has an h-index of 100 ( 100 papers have over 100 citations ) .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Kiribati,0,"Kiribati ( -LSB- ˌkɪrɪˈbæs -RSB- or -LSB- ˌkɪrɪˈbɑːti -RSB- ) , officially the Republic of Kiribati ( Gilbertese : Ribaberiki Kiribati ) , is an island nation in the central Pacific Ocean . The permanent population is just over 100,000 ( 2011 ) , more than half of whom live on Tarawa Atoll . The nation comprises 33 atolls and reef islands and one raised coral island , Banaba . They have a total land area of 800 km2 and are dispersed over 3.5 million square kilometres ( 1,351,000 square miles ) . Their spread straddles the equator and the 180th meridian , although the International Date Line is indented to bring the Line Islands in the same day as the Kiribati Islands . The International Date Line circumscribes Kiribati by swinging far to the east , almost reaching the 150 ° W meridian .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Kiribati,1,"Kiribati 's easternmost islands , the southern Line Islands , south of Hawaii , have the most advanced time on Earth , UTC +14 hours . Kiribati became independent from the United Kingdom in 1979 . The capital and now most populated area , South Tarawa , consists of a number of islets , connected by a series of causeways . These comprise about half the area of Tarawa Atoll . Kiribati is a member of the Commonwealth of Nations , the IMF and the World Bank , and became a full member of the United Nations in 1999 .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lakes_on_Mars,0,"In summer 1965 , the first close-up pictures from Mars showed a cratered desert with no signs of water . However , over the decades , as more parts of the planet were imaged with better cameras on more sophisticated satellites , Mars showed evidence of past river valleys , lakes , and ice in glaciers and in the ground . It was discovered that the climate of Mars displays huge changes over geologic time because its axis is not stabilized by a large moon , as Earth 's is . Also , some researchers maintain that water could exist for periods of time due to geothermal effects or asteroid impacts . Besides seeing features that were signs of past water , researchers found other types of evidence for past water . Minerals detected in many locations needed water to form . An instrument in the Mars Odyssey , an orbiting spacecraft , mapped the distribution of water in the near surface . When the Phoenix spacecraft fired its rockets to land in the far north , ice was exposed . When water enters a large body of water , such as a lake , a delta may form .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lakes_on_Mars,1,"Many craters and other depressions on Mars show deltas that resemble those on Earth . In addition , if a lake lies in a depression , channels entering it will all stop at the same altitude . Such an arrangement is visible around places on Mars that are supposed to have contained large bodies of water -- including around a possible ocean in the North . Lake formation has been proposed by various researchers for quite some time . One study found 205 possible closed-basin lakes in craters on Mars . The basins have an inlet valley that cuts the crater rim and flows into the basin , but they have no visible outlet valley . The total volume of the basins is equivalent to a depth of 1.2 meters spread evenly over the Martian surface . However , this amount is a small fraction of the current water ice stores on Mars . Another study found 210 open-basin lakes . These were lakes with both an inlet and an outlet ; hence water must have entered the basin , and reached the height of the outlet .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lakes_on_Mars,2,"Some of these lakes had volumes similar to Earth 's Caspian Sea , Black Sea , and Lake Baikal . Moreover , some basins on Mars form part of long chains of lakes . The Naktong/Scamander/Mamers Valles lake-chain system is about 4500 km ( 2800 miles ) long , with a drainage area similar to that of the Missouri-Mississippi rivers . Another , the Samara/Himera Vallis system , is 1800 km long . Many of the long chains of lakes are found in the Margaritifer Sinus quadrangle . Some of the lakes appear to have had a high volume as compared to their drainage area ; hence , it is believed that some of the water was groundwater . Further evidence is the existence of knobby material on the basin floors . These knobs can be formed when large amounts of water left the ground . This article describes some of the places that could have held large lakes .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lake_Superior,0,"Lake Superior ( Lac Supérieur ) is the largest of the Great Lakes of North America . The lake is shared by the Canadian province of Ontario to the north , the US state of Minnesota to the west , and Wisconsin and the Upper Peninsula of Michigan to the south . It is generally considered the largest freshwater lake in the world by surface area . It is the world 's third-largest freshwater lake by volume and the largest by volume in North America .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Kyoto_Protocol,0,"The Kyoto Protocol is an international treaty which extends the 1992 United Nations Framework Convention on Climate Change ( UNFCCC ) that commits State Parties to reduce greenhouse gas emissions , based on the fact that ( a ) global warming exists and ( b ) human-made CO2 emissions have caused it . The Kyoto Protocol was adopted in Kyoto , Japan , on 11 December 1997 and entered into force on 16 February 2005 . There are currently 192 parties ( Canada withdrew effective December 2012 ) to the Protocol . The Kyoto Protocol implemented the objective of the UNFCCC to fight global warming by reducing greenhouse gas concentrations in the atmosphere to `` a level that would prevent dangerous anthropogenic interference with the climate system '' ( Art. 2 ) . The Protocol is based on the principle of common but differentiated responsibilities : it puts the obligation to reduce current emissions on developed countries on the basis that they are historically responsible for the current levels of greenhouse gases in the atmosphere .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Kyoto_Protocol,1,"The Protocol 's first commitment period started in 2008 and ended in 2012 . A second commitment period was agreed on in 2012 , known as the Doha Amendment to the protocol , in which 37 countries have binding targets : Australia , the European Union ( and its 28 member states ) , Belarus , Iceland , Kazakhstan , Liechtenstein , Norway , Switzerland , and Ukraine . Belarus , Kazakhstan and Ukraine have stated that they may withdraw from the Protocol or not put into legal force the Amendment with second round targets . Japan , New Zealand and Russia have participated in Kyoto 's first-round but have not taken on new targets in the second commitment period . Other developed countries without second-round targets are Canada ( which withdrew from the Kyoto Protocol in 2012 ) and the United States ( which has not ratified the Protocol ) . As of July 2016 , 66 states have accepted the Doha Amendment , while entry into force requires the acceptances of 144 states .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Kyoto_Protocol,2,"Of the 37 countries with binding commitments , 7 have ratified . Negotiations were held in the framework of the yearly UNFCCC Climate Change Conferences on measures to be taken after the second commitment period ends in 2020 . This resulted in the 2015 adoption of the Paris Agreement , which is a separate instrument under the UNFCCC rather than an amendment of the Kyoto protocol .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
La_Niña,0,"La Niña ( -LSB- lɑːˈniːnjə -RSB- , -LSB- la ˈniɲa -RSB- ) is a coupled ocean-atmosphere phenomenon that is the counterpart of El Niño as part of the broader El Niño -- Southern Oscillation climate pattern . The name La Niña originates from Spanish , meaning `` the little girl '' , analogous to El Niño meaning `` the little boy '' . It has also in the past been called anti-El Niño , and El Viejo ( meaning `` the old man '' ) . During a period of La Niña , the sea surface temperature across the equatorial Eastern Central Pacific Ocean will be lower than normal by 3 to 5 ° C . In the United States , an appearance of La Niña persists for at least five months . It has extensive effects on the weather in North America , even affecting the Atlantic Hurricane Season .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Koch_Industries,0,"Koch Industries , Inc. . -LSB- ˈkoʊk -RSB- is an American multinational corporation based in Wichita , Kansas , United States , with subsidiaries involved in manufacturing , trading , and investments . It was founded as Wood River Oil and Refining Company in 1940 , and later as Rock Island Oil & Refining Company . Koch also owns Invista , Georgia-Pacific , Molex , Flint Hills Resources , Koch Pipeline , Koch Fertilizer , Koch Minerals , Matador Cattle Company and recently Guardian Industries . Koch companies are involved in industries such as the manufacturing , refining , and distribution of petroleum , chemicals , energy , fiber , intermediates and polymers , minerals , fertilizers , pulp and paper , chemical technology equipment , ranching , finance , commodities trading , and other ventures and investments . The firm employs about 60,000 people in the United States and another 40,000 in 59 other countries .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Koch_Industries,1,"In 2013 -- 2015 , Forbes listed it as the second largest privately held company in the United States ( after Cargill ) , with an annual revenue of $ 115 billion , down from the largest in 2006 . If Koch Industries were a public company in 2013 , it would have ranked 17 in the Fortune 500 . Fred C. Koch , after whom Koch Industries , Inc. is named , co-founded the company in 1940 and developed an innovative crude oil refining process . His sons , Charles Koch , chairman of the board and chief executive officer , and David Koch , executive vice president , are principal owners of the company after they bought out their brothers , Frederick and William `` Bill '' Koch , for $ 1.1 billion in 1983 . Charles and David Koch each own 42 % of Koch Industries . Charles has stated that the company would go public `` over my dead body '' .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Leap_year,0,"A leap year ( also known as an intercalary year or bissextile year ) is a calendar year containing one additional day ( or , in the case of lunisolar calendars , a month ) added to keep the calendar year synchronized with the astronomical or seasonal year . Because seasons and astronomical events do not repeat in a whole number of days , calendars that have the same number of days in each year drift over time with respect to the event that the year is supposed to track . By inserting ( also called intercalating ) an additional day or month into the year , the drift can be corrected . A year that is not a leap year is called a common year . For example , in the Gregorian calendar , each leap year has 366 days instead of the usual 365 , by extending February to 29 days rather than the common 28 . Similarly , in the lunisolar Hebrew calendar , Adar Aleph , a 13th lunar month , is added seven times every 19 years to the twelve lunar months in its common years to keep its calendar year from drifting through the seasons .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Leap_year,1,"In the Baha'i Calendar , a leap day is added when needed to ensure that the following year begins on the vernal equinox . The name `` leap year '' probably comes from the fact that while a fixed date in the Gregorian calendar normally advances one day of the week from one year to the next , the day of the week in the 12 months following the leap day ( from March 1 through February 28 of the following year ) will advance two days due to the extra day ( thus `` leaping over '' one of the days in the week ) . For example , Christmas Day fell on a Tuesday in 2001 , Wednesday in 2002 , and Thursday in 2003 but then `` leapt '' over Friday to fall on a Saturday in 2004 . The length of a day is also occasionally changed by the insertion of leap seconds into Coordinated Universal Time ( UTC ) , owing to the variability of Earth 's rotational period . Unlike leap days , leap seconds are not introduced on a regular schedule , since the variability in the length of the day is not entirely predictable .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Legendre_symbol,0,"In number theory , the Legendre symbol is a multiplicative function with values 1 , − 1 , 0 that is a quadratic character modulo an odd prime number p : its value on a ( nonzero ) quadratic residue mod p is 1 and on a non-quadratic residue ( non-residue ) is − 1 . Its value on zero is 0 . The Legendre symbol was introduced by Adrien-Marie Legendre in 1798 in the course of his attempts at proving the law of quadratic reciprocity . Generalizations of the symbol include the Jacobi symbol and Dirichlet characters of higher order . The notational convenience of the Legendre symbol inspired introduction of several other `` symbols '' used in algebraic number theory , such as the Hilbert symbol and the Artin symbol .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Little_Ice_Age,0,"The Little Ice Age ( LIA ) was a period of cooling that occurred after the Medieval Warm Period . Although it was not a true ice age , the term was introduced into scientific literature by François E. Matthes in 1939 . It has been conventionally defined as a period extending from the 16th to the 19th centuries , but some experts prefer an alternative timespan from about 1300 to about 1850 . Climatologists and historians working with local records no longer expect to agree on either the start or end dates of the period , which varied according to local conditions . The NASA Earth Observatory notes three particularly cold intervals : one beginning about 1650 , another about 1770 , and the last in 1850 , all separated by intervals of slight warming . The Intergovernmental Panel on Climate Change Third Assessment Report considered the timing and areas affected by the Little Ice Age suggested largely-independent regional climate changes rather than a globally-synchronous increased glaciation . At most , there was modest cooling of the Northern Hemisphere during the period .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Little_Ice_Age,1,"Several causes have been proposed : cyclical lows in solar radiation , heightened volcanic activity , changes in the ocean circulation , variations in Earth 's orbit and axial tilt ( orbital forcing ) , inherent variability in global climate , and decreases in the human population .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
List_of_heat_waves,0,"This is a partial list of significant heat waves , listed in order of occurrence .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
List_of_ecoregions_in_North_America_(CEC),0,"This list of ecoregions of North America provides an overview of North American ecoregions designated by the Commission for Environmental Cooperation ( CEC ) in its North American Environmental Atlas . It should not be confused with Wikipedia articles based on the classification system developed by the World Wildlife Fund , such as List of ecoregions ( WWF ) and Lists of ecoregions by country . The commission was established in 1994 by the member states of Canada , Mexico , and the United States to address regional environmental concerns under the North American Agreement on Environmental Cooperation ( NAAEC ) , the environmental side accord to the North American Free Trade Agreement ( NAFTA ) . The Commission 's 1997 report , Ecological Regions of North America , provides a framework that may be used by government agencies , non-governmental organizations , and academic researchers as a basis for risk analysis , resource management , and environmental study of the continent 's ecosystems . Ecoregions may be identified by similarities in geology , physiography , vegetation , climate soils , land use , wildlife distributions , and hydrology . The classification system has four levels .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
List_of_ecoregions_in_North_America_(CEC),1,"Only the first three levels are shown on this list . `` Level I '' divides North America into 15 broad ecoregions . `` Level II '' subdivides the continent into 52 smaller ecoregions . `` Level III '' subdivides those regions again into 182 ecoregions . `` Level IV '' is a further subdivision of Level III ecoregions . Level IV mapping is still underway but is complete across most of the United States . For an example of Level IV data , see List of ecoregions in Oregon and the associated articles .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
MIT_Technology_Review,0,"MIT Technology Review is a magazine published by the Massachusetts Institute of Technology . It was founded in 1899 as The Technology Review , and was re-launched without the `` The '' in its name on April 23 , 1998 under then publisher R. Bruce Journey . In September 2005 , it underwent another transition under the current editor-in-chief and publisher , Jason Pontin , to a form resembling the historical magazine . Before the 1998 re-launch , the editor stated that `` nothing will be left of the old magazine except the name . '' It is therefore necessary to distinguish between the modern and the historical Technology Review . The historical magazine had been published by the MIT Alumni Association , was more closely aligned with the interests of MIT alumni , and had a more intellectual tone and much smaller public circulation .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
MIT_Technology_Review,1,"The magazine , billed from 1998 to 2005 as `` MIT 's Magazine of Innovation , '' and from 2005 onwards as simply `` published by MIT '' , focused on new technology and how it is commercialized ; was mass-marketed to the public ; and was targeted at senior executives , researchers , financiers , and policymakers , as well as MIT alumni . In 2011 , Technology Review received an Utne Reader Independent Press Award for Best Science/Technology Coverage .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Machine_learning,0,"Machine learning is the subfield of computer science that , according to Arthur Samuel in 1959 , gives `` computers the ability to learn without being explicitly programmed . '' Evolved from the study of pattern recognition and computational learning theory in artificial intelligence , machine learning explores the study and construction of algorithms that can learn from and make predictions on data -- such algorithms overcome following strictly static program instructions by making data-driven predictions or decisions , through building a model from sample inputs . Machine learning is employed in a range of computing tasks where designing and programming explicit algorithms with good performance is difficult or unfeasible ; example applications include email filtering , detection of network intruders or malicious insiders working towards a data breach , optical character recognition ( OCR ) , learning to rank and computer vision . Machine learning is closely related to ( and often overlaps with ) computational statistics , which also focuses on prediction-making through the use of computers . It has strong ties to mathematical optimization , which delivers methods , theory and application domains to the field . Machine learning is sometimes conflated with data mining , where the latter subfield focuses more on exploratory data analysis and is known as unsupervised learning .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Machine_learning,1,"Machine learning can also be unsupervised and be used to learn and establish baseline behavioral profiles for various entities and then used to find meaningful anomalies . Within the field of data analytics , machine learning is a method used to devise complex models and algorithms that lend themselves to prediction ; in commercial use , this is known as predictive analytics . These analytical models allow researchers , data scientists , engineers , and analysts to `` produce reliable , repeatable decisions and results '' and uncover `` hidden insights '' through learning from historical relationships and trends in the data . , machine learning is a buzzword , and according to the Gartner hype cycle of 2016 , at its peak of inflated expectations . Because finding patterns is hard , often not enough training data is available , and also because of the high expectations it often fails to deliver .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Mangrove,0,"A mangrove is a shrub or small tree that grows in coastal saline or brackish water . The term is also used for tropical coastal vegetation consisting of such species . Mangroves occur worldwide in the tropics and subtropics , mainly between latitudes ° N and ° S.The total mangrove forest area of the world in 2000 was 137,800 km2 , spanning 118 countries and territories . Mangroves are salt tolerant trees , also called halophytes , and are adapted to life in harsh coastal conditions . They contain a complex salt filtration system and complex root system to cope with salt water immersion and wave action . They are adapted to the low oxygen ( anoxic ) conditions of waterlogged mud .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Mangrove,1,"The word is used in at least three senses : ( 1 ) most broadly to refer to the habitat and entire plant assemblage or mangal , for which the terms mangrove forest biome , and mangrove swamp are also used , ( 2 ) to refer to all trees and large shrubs in the mangrove swamp , and ( 3 ) narrowly to refer to the mangrove family of plants , the Rhizophoraceae , or even more specifically just to mangrove trees of the genus Rhizophora . The mangrove biome , or mangal , is a distinct saline woodland or shrubland habitat characterized by depositional coastal environments , where fine sediments ( often with high organic content ) collect in areas protected from high-energy wave action . The saline conditions tolerated by various mangrove species range from brackish water , through pure seawater ( 3 to 4 % ) , to water concentrated by evaporation to over twice the salinity of ocean seawater ( up to 9 % ) .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Low-carbon_economy,0,"A low-carbon economy ( LCE ) , low-fossil-fuel economy ( LFFE ) , or decarbonised economy is an economy based on low carbon power sources that therefore has a minimal output of greenhouse gas ( GHG ) emissions into the biosphere , but specifically refers to the greenhouse gas carbon dioxide . GHG emissions due to anthropogenic ( human ) activity are the dominant cause of observed global warming ( climate change ) since the mid-20th century . Continued emission of greenhouse gases will cause further warming and long-lasting changes around the world , increasing the likelihood of severe , pervasive and irreversible impacts for people and ecosystems . Many countries around the world are designing and implementing low emission development strategies ( LEDS ) . These strategies seek to achieve social , economic and environmental development goals while reducing long-term greenhouse gas emissions and increasing resilience to climate change impacts .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Low-carbon_economy,1,"Globally implemented low-carbon economies are therefore proposed by those having drawn this conclusion , as a means to avoid catastrophic climate change , and as a precursor to the more advanced , zero-carbon economy .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lyme_disease,0,"Lyme disease , also known as Lyme borreliosis , is an infectious disease caused by bacteria of the Borrelia type . The most common sign of infection is an expanding area of redness on the skin , known as erythema migrans , that begins at the site of a tick bite about a week after it has occurred . The rash is typically neither itchy nor painful . Approximately 25 -- 50 % of infected people do not develop a rash . Other early symptoms may include fever , headache and feeling tired . If untreated , symptoms may include loss of the ability to move one or both sides of the face , joint pains , severe headaches with neck stiffness , or heart palpitations , among others . Months to years later , repeated episodes of joint pain and swelling may occur . Occasionally , people develop shooting pains or tingling in their arms and legs . Despite appropriate treatment , about 10 to 20 % of people develop joint pains , memory problems , and feel tired for at least six months .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lyme_disease,1,"Lyme disease is transmitted to humans by the bite of infected ticks of the Ixodes genus . Usually , the tick must be attached for 36 to 48 hours before the bacteria can spread . In North America , Borrelia burgdorferi and Borrelia mayonii are the cause . In Europe and Asia , the bacteria Borrelia afzelii and Borrelia garinii are also causes of the disease . The disease does not appear to be transmissible between people , by other animals , or through food . Diagnosis is based upon a combination of symptoms , history of tick exposure , and possibly testing for specific antibodies in the blood . Blood tests are often negative in the early stages of the disease . Testing of individual ticks is not typically useful . Prevention includes efforts to prevent tick bites such as by wearing long pants and using DEET . Using pesticides to reduce tick numbers may also be effective . Ticks can be removed using tweezers .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lyme_disease,2,"If the removed tick was full of blood , a single dose of doxycycline may be used to prevent development of infection , but is not generally recommended since development of infection is rare . If an infection develops , a number of antibiotics are effective , including doxycycline , amoxicillin , and cefuroxime . Treatment is usually for two or three weeks . Some people develop a fever and muscle and joint pains from treatment which may last for one or two days . In those who develop persistent symptoms , long-term antibiotic therapy has not been found to be useful . Lyme disease is the most common disease spread by ticks in the Northern Hemisphere . It is estimated to affect 300,000 people a year in the United States and 65,000 people a year in Europe . Infections are most common in the spring and early summer . Lyme disease was diagnosed as a separate condition for the first time in 1975 in Old Lyme , Connecticut . It was originally mistaken for juvenile rheumatoid arthritis .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Lyme_disease,3,"The bacterium involved was first described in 1981 by Willy Burgdorfer . Chronic symptoms are well described and are known as post-treatment Lyme disease syndrome , although it is often called chronic Lyme disease . Some healthcare providers claim that it is due to ongoing infection ; however , this is not believed to be true . A previous vaccine is no longer available . Research is ongoing to develop new vaccines .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Malnutrition,0,"Malnutrition is a condition that results from eating a diet in which nutrients are either not enough or are too much such that the diet causes health problems . It may involve calories , protein , carbohydrates , vitamins or minerals . Not enough nutrients is called undernutrition or undernourishment while too much is called overnutrition . Malnutrition is often used to specifically refer to undernutrition where an individual is not getting enough calories , protein , or micronutrients . If undernutrition occurs during pregnancy , or before two years of age , it may result in permanent problems with physical and mental development . Extreme undernourishment , known as starvation , may have symptoms that include : a short height , thin body , very poor energy levels , and swollen legs and abdomen . People also often get infections and are frequently cold . The symptoms of micronutrient deficiencies depend on the micronutrient that is lacking . Undernourishment is most often due to not enough high-quality food being available to eat . This is often related to high food prices and poverty .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Malnutrition,1,"A lack of breastfeeding may contribute , as may a number of infectious diseases such as : gastroenteritis , pneumonia , malaria , and measles , which increase nutrient requirements . There are two main types of undernutrition : protein-energy malnutrition and dietary deficiencies . Protein-energy malnutrition has two severe forms : marasmus ( a lack of protein and calories ) and kwashiorkor ( a lack of just protein ) . Common micronutrient deficiencies include : a lack of iron , iodine , and vitamin A . During pregnancy , due to the body 's increased need , deficiencies may become more common . In some developing countries , overnutrition in the form of obesity is beginning to present within the same communities as undernutrition . Other causes of malnutrition include anorexia nervosa and bariatric surgery . Efforts to improve nutrition are some of the most effective forms of development aid . Breastfeeding can reduce rates of malnutrition and death in children , and efforts to promote the practice increase the rates of breastfeeding .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Malnutrition,2,"In young children , providing food ( in addition to breastmilk ) between six months and two years of age improves outcomes . There is also good evidence supporting the supplementation of a number of micronutrients to women during pregnancy and among young children in the developing world . To get food to people who need it most , both delivering food and providing money so people can buy food within local markets are effective . Simply feeding students at school is insufficient . Management of severe malnutrition within the person 's home with ready-to-use therapeutic foods is possible much of the time . In those who have severe malnutrition complicated by other health problems , treatment in a hospital setting is recommended . This often involves managing low blood sugar and body temperature , addressing dehydration , and gradual feeding . Routine antibiotics are usually recommended due to the high risk of infection . Longer-term measures include : improving agricultural practices , reducing poverty , improving sanitation , and the empowerment of women . There were 793 million undernourished people in the world in 2015 ( 13 % of the total population ) .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Malnutrition,3,"This is a reduction of 216 million people since 1990 when 23 % were undernourished . In 2012 it was estimated that another billion people had a lack of vitamins and minerals . In 2015 , protein-energy malnutrition was estimated to have resulted in 323,000 deaths -- down from 510,000 deaths in 1990 . Other nutritional deficiencies , which include iodine deficiency and iron deficiency anemia , result in another 83,000 deaths . In 2010 , malnutrition was the cause of 1.4 % of all disability adjusted life years . About a third of deaths in children are believed to be due to undernutrition , although the deaths are rarely labelled as such . In 2010 , it was estimated to have contributed to about 1.5 million deaths in women and children , though some estimate the number may be greater than 3 million .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Malnutrition,4,"An additional 165 million children were estimated to have stunted growth from malnutrition in 2013 . Undernutrition is more common in developing countries . Certain groups have higher rates of undernutrition , including women -- in particular while pregnant or breastfeeding -- children under five years of age , and the elderly . In the elderly , undernutrition becomes more common due to physical , psychological , and social factors .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Medieval_Warm_Period,0,"The Medieval Warm Period ( MWP ) , Medieval Climate Optimum , or Medieval Climatic Anomaly was a time of warm climate in the North Atlantic region that may also have been related to other climate events around the world during that time , including China and other areas , lasting from about 950 to 1250 . It was followed by a cooler period in the North Atlantic and elsewhere termed the Little Ice Age . Some refer to the event as the Medieval Climatic Anomaly as this term emphasizes that effects other than temperature were important . Despite uncertainties , especially for the period prior to 1600 for which data are scarce , the warmest period of the last 2,000 years prior to the 20th century in the Northern Hemisphere very likely occurred between 950 and 1100 . Proxy records show peak warmth occurred at different times for different regions , indicating that the Medieval Warm Period was not a time of globally uniform change .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Medieval_Warm_Period,1,"Temperatures in some regions matched or exceeded recent temperatures in these regions , but globally the Medieval Warm Period was cooler than recent global temperatures . Possible causes of the Medieval Warm Period include increased solar activity , decreased volcanic activity , and changes to ocean circulation .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Marine_protected_area,0,"Marine protected areas ( MPA ) are protected areas of seas , oceans , estuaries or large lakes . MPAs restrict human activity for a conservation purpose , typically to protect natural or cultural resources . Such marine resources are protected by local , state , territorial , native , regional , national , or international authorities and differ substantially among and between nations . This variation includes different limitations on development , fishing practices , fishing seasons and catch limits , moorings and bans on removing or disrupting marine life . In some situations ( such as with the Phoenix Islands Protected Area ) , MPAs also provide revenue for countries , potentially equal to the income that they would have if they were to grant companies permissions to fish . On 28 October 2016 in Hobart , Australia , the Convention for the Conservation of Antarctic Marine Living Resources agreed to establish the first Antarctic and largest marine park in the world encompassing 1.55 million km2 ( 600,000 sq mi ) in the Ross Sea .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Marine_protected_area,1,"Other large MPAs are in the Indian , Pacific , and Atlantic Oceans in certain exclusive economic zones of Australia and overseas territories of France , the United Kingdom and the United States , with major ( 990,000 km2 or larger ) new or expanded MPAs by these nations since 2012 -- such as Natural Park of the Coral Sea , Pacific Remote Islands Marine National Monument , Coral Sea Commonwealth Marine Reserve and South Georgia and the South Sandwich Islands Marine Protected Area . When counted with MPAs of all sizes from many other countries , as of August 2016 there are more than 13,650 MPAs , encompassing 2.07 % of the world 's oceans , with half of that area -- encompassing 1.03 % of the world 's oceans -- receiving complete `` no-take '' designation .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Martian,0,"A Martian is a native inhabitant of the planet Mars . Although the search for evidence of life on Mars continues , many science fiction writers have imagined what extraterrestrial life on Mars might be like . Some writers also use the word Martian to describe a human colonist on Mars .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Meat,0,"Meat is animal flesh that is eaten as food . Humans have hunted and killed animals for meat since prehistoric times . The advent of civilization allowed the domestication of animals such as chickens , sheep , pigs and cattle . This eventually led to their use in meat production on an industrial scale with the aid of slaughterhouses . Meat is mainly composed of water , protein , and fat . It is edible raw , but is normally eaten after it has been cooked and seasoned or processed in a variety of ways . Unprocessed meat will spoil or rot within hours or days as a result of infection with and decomposition by bacteria and fungi . Most often , meat refers to skeletal muscle and associated fat and other tissues , but it may also describe other edible tissues such as offal . Meat is sometimes also used in a more restrictive sense to mean the flesh of mammalian species ( pigs , cattle , lambs , etc. ) raised and prepared for human consumption , to the exclusion of fish , other seafood , poultry , or other animals .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
